lat,lon,weight
12.987062510169492,77.64514127898305,0.40137458346390203
12.987062510169492,77.65362723610168,0.12831592195015992
12.987062510169492,77.66211319322034,0.14772515200628292
12.987062510169492,77.73000085016949,0.09293893223792238
12.99564673559322,77.55179575067797,0.28082522106440383
12.99564673559322,77.56876766491526,0.09221119557828132
12.99564673559322,77.58573957915254,0.9999999999955572
12.99564673559322,77.59422553627118,0.24681742191214612
12.99564673559322,77.60271149338983,0.09212086532149012
12.99564673559322,77.61119745050847,0.1568346484032954
12.99564673559322,77.61968340762712,0.10968675391468491
12.99564673559322,77.66211319322034,0.23646968169940197
12.99564673559322,77.67059915033897,0.28846433203341154
12.99564673559322,77.75545872152541,0.0870730975854934
13.00423096101695,77.52633787932203,0.1034418282230558
13.00423096101695,77.55179575067797,0.10134132217680332
13.00423096101695,77.56876766491526,0.08083696280595436
13.00423096101695,77.5772536220339,0.09139509346375888
13.00423096101695,77.58573957915254,0.5247639692673041
13.00423096101695,77.59422553627118,0.13347672926008466
13.00423096101695,77.61119745050847,0.12730120031758696
13.00423096101695,77.61968340762712,0.09480076653580799
13.00423096101695,77.66211319322034,0.18175688162396142
13.00423096101695,77.67908510745762,0.1657653366589326
13.00423096101695,77.68757106457626,0.17885327027942546
13.00423096101695,77.69605702169491,0.09929661845886348
13.00423096101695,77.75545872152541,0.14020756857422437
13.01281518644068,77.55179575067797,0.22593611750273485
13.01281518644068,77.5602817077966,0.17500154298499832
13.01281518644068,77.56876766491526,0.38415133541382196
13.01281518644068,77.5772536220339,0.10105562737635773
13.01281518644068,77.58573957915254,0.7572390586363795
13.01281518644068,77.66211319322034,0.16747237934859716
13.01281518644068,77.69605702169491,0.32602783122806395
13.021399411864408,77.52633787932203,0.13596648059076394
13.021399411864408,77.53482383644068,0.14116343190798916
13.021399411864408,77.55179575067797,0.3371053921287799
13.021399411864408,77.5602817077966,0.19541971902743038
13.021399411864408,77.58573957915254,0.6992666132143857
13.021399411864408,77.60271149338983,0.1352654003273105
13.021399411864408,77.64514127898305,0.09719259336474458
13.021399411864408,77.65362723610168,0.19947272804334917
13.021399411864408,77.70454297881355,0.12107559130738639
13.021399411864408,77.7130289359322,0.21924489051329782
13.029983637288137,77.53482383644068,0.6546201417667796
13.029983637288137,77.54330979355932,0.3961723714713607
13.029983637288137,77.5602817077966,0.09198558087040871
13.029983637288137,77.5772536220339,0.11523932335917429
13.029983637288137,77.58573957915254,0.3879478106918137
13.029983637288137,77.62816936474576,0.1894784427147689
13.038567862711865,77.51785192220339,0.8592533010230287
13.038567862711865,77.52633787932203,0.19309846604568806
13.038567862711865,77.54330979355932,0.4377834150329885
13.038567862711865,77.55179575067797,0.13184310665695778
13.038567862711865,77.58573957915254,0.30251215995958114
13.038567862711865,77.59422553627118,0.15678979716159946
13.038567862711865,77.61119745050847,0.1399753620675417
13.038567862711865,77.61968340762712,0.32532687740711863
13.038567862711865,77.62816936474576,0.5709582837860809
